instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
15687,2012-10-20,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,345
15688,2012-10-20,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,259
15689,2012-10-20,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,296
15690,2012-10-20,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045,202
15691,2012-10-20,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0,163
15692,2012-10-21,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642,154
15693,2012-10-21,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,117
15694,2012-10-21,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642,132
15695,2012-10-21,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896,41
15696,2012-10-21,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,21
15697,2012-10-21,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,10
15698,2012-10-21,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0,26
15699,2012-10-21,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,56
15700,2012-10-21,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0,143
15701,2012-10-21,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,269
15702,2012-10-21,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,443
15703,2012-10-21,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,547
15704,2012-10-21,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,675
15705,2012-10-21,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,626
15706,2012-10-21,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,640
15707,2012-10-21,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,623
15708,2012-10-21,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,591
15709,2012-10-21,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,491
15710,2012-10-21,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,413
15711,2012-10-21,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,266
15712,2012-10-21,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,195
15713,2012-10-21,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,166
15714,2012-10-21,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0,113
15715,2012-10-21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,66
15716,2012-10-22,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0,31
15717,2012-10-22,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0,11
15718,2012-10-22,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0,5
15719,2012-10-22,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0,6
15720,2012-10-22,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0,7
15721,2012-10-22,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,46
15722,2012-10-22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,144
15723,2012-10-22,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,452
15724,2012-10-22,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,728
15725,2012-10-22,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,360
15726,2012-10-22,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,212
15727,2012-10-22,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,211
15728,2012-10-22,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0,283
15729,2012-10-22,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,315
15730,2012-10-22,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,282
15731,2012-10-22,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,296
15732,2012-10-22,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,524
15733,2012-10-22,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,922
15734,2012-10-22,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,786
15735,2012-10-22,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,514
15736,2012-10-22,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,403
15737,2012-10-22,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,174
15738,2012-10-22,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,183
15739,2012-10-22,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,163
15740,2012-10-23,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,37
15741,2012-10-23,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,17
15742,2012-10-23,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,7
15743,2012-10-23,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,1
15744,2012-10-23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,7
15745,2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,50
15746,2012-10-23,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,158
15747,2012-10-23,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,531
15748,2012-10-23,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,761
15749,2012-10-23,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,334
15750,2012-10-23,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,221
15751,2012-10-23,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,253
15752,2012-10-23,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,378
15753,2012-10-23,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0,303
15754,2012-10-23,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,296
15755,2012-10-23,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,346
15756,2012-10-23,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,541
15757,2012-10-23,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,938
15758,2012-10-23,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,826
15759,2012-10-23,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,482
15760,2012-10-23,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343,379
15761,2012-10-23,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0,295
15762,2012-10-23,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045,194
15763,2012-10-23,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,111
15764,2012-10-24,4,1,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,46
15765,2012-10-24,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,27
15766,2012-10-24,4,1,10,2,0,3,1,1,0.54,0.5152,0.68,0.0,6
15767,2012-10-24,4,1,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,4
15768,2012-10-24,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,6
15769,2012-10-24,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0.0,53
15770,2012-10-24,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,173
15771,2012-10-24,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,526
15772,2012-10-24,4,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,801
15773,2012-10-24,4,1,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,373
15774,2012-10-24,4,1,10,10,0,3,1,2,0.54,0.5152,0.73,0.0,171
15775,2012-10-24,4,1,10,11,0,3,1,1,0.58,0.5455,0.64,0.0,236
15776,2012-10-24,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896,316
15777,2012-10-24,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0.0,306
15778,2012-10-24,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,301
15779,2012-10-24,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,308
15780,2012-10-24,4,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,532
15781,2012-10-24,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,963
15782,2012-10-24,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,858
15783,2012-10-24,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,572
15784,2012-10-24,4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,441
15785,2012-10-24,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,313
15786,2012-10-24,4,1,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,238
15787,2012-10-24,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896,123
15788,2012-10-25,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,76
15789,2012-10-25,4,1,10,1,0,4,1,1,0.58,0.5455,0.68,0.0,28
15790,2012-10-25,4,1,10,2,0,4,1,1,0.54,0.5152,0.77,0.0,18
15791,2012-10-25,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,8
15792,2012-10-25,4,1,10,4,0,4,1,2,0.52,0.5,0.88,0.1045,5
15793,2012-10-25,4,1,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,55
15794,2012-10-25,4,1,10,6,0,4,1,2,0.52,0.5,0.88,0.194,171
15795,2012-10-25,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194,495
15796,2012-10-25,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,779
15797,2012-10-25,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,343
15798,2012-10-25,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,225
15799,2012-10-25,4,1,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045,238
15800,2012-10-25,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045,319
15801,2012-10-25,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0.0,313
15802,2012-10-25,4,1,10,14,0,4,1,1,0.6,0.5909,0.73,0.1343,285
15803,2012-10-25,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,305
15804,2012-10-25,4,1,10,16,0,4,1,1,0.6,0.5909,0.69,0.1642,499
15805,2012-10-25,4,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,886
15806,2012-10-25,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,809
15807,2012-10-25,4,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,542
15808,2012-10-25,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,347
15809,2012-10-25,4,1,10,21,0,4,1,2,0.52,0.5,0.88,0.1343,271
15810,2012-10-25,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.0896,207
15811,2012-10-25,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.1343,135
15812,2012-10-26,4,1,10,0,0,5,1,2,0.54,0.5152,0.77,0.0,71
15813,2012-10-26,4,1,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,36
15814,2012-10-26,4,1,10,2,0,5,1,2,0.52,0.5,0.88,0.1045,19
15815,2012-10-26,4,1,10,3,0,5,1,2,0.52,0.5,0.88,0.1642,13
15816,2012-10-26,4,1,10,4,0,5,1,2,0.52,0.5,0.88,0.1642,5
15817,2012-10-26,4,1,10,5,0,5,1,2,0.52,0.5,0.88,0.1045,50
15818,2012-10-26,4,1,10,6,0,5,1,2,0.52,0.5,0.88,0.0896,144
15819,2012-10-26,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,421
15820,2012-10-26,4,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,734
15821,2012-10-26,4,1,10,9,0,5,1,2,0.54,0.5152,0.88,0.1343,403
15822,2012-10-26,4,1,10,10,0,5,1,2,0.54,0.5152,0.88,0.1045,197
15823,2012-10-26,4,1,10,11,0,5,1,2,0.56,0.5303,0.78,0.1642,290
15824,2012-10-26,4,1,10,12,0,5,1,2,0.58,0.5455,0.73,0.194,392
15825,2012-10-26,4,1,10,13,0,5,1,2,0.58,0.5455,0.68,0.1343,337
15826,2012-10-26,4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,351
15827,2012-10-26,4,1,10,15,0,5,1,2,0.62,0.6061,0.61,0.1045,448
15828,2012-10-26,4,1,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,582
15829,2012-10-26,4,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,817
15830,2012-10-26,4,1,10,18,0,5,1,2,0.56,0.5303,0.78,0.1343,665
15831,2012-10-26,4,1,10,19,0,5,1,2,0.54,0.5152,0.83,0.1642,471
15832,2012-10-26,4,1,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,311
15833,2012-10-26,4,1,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,292
15834,2012-10-26,4,1,10,22,0,5,1,2,0.52,0.5,0.83,0.1343,217
15835,2012-10-26,4,1,10,23,0,5,1,1,0.52,0.5,0.83,0.1642,178
15836,2012-10-27,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,142
15837,2012-10-27,4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,146
15838,2012-10-27,4,1,10,2,0,6,0,2,0.5,0.4848,0.88,0.194,90
15839,2012-10-27,4,1,10,3,0,6,0,1,0.5,0.4848,0.88,0.1642,26
15840,2012-10-27,4,1,10,4,0,6,0,2,0.5,0.4848,0.88,0.1642,13
15841,2012-10-27,4,1,10,5,0,6,0,2,0.5,0.4848,0.82,0.194,9
15842,2012-10-27,4,1,10,6,0,6,0,2,0.5,0.4848,0.82,0.194,31
15843,2012-10-27,4,1,10,7,0,6,0,1,0.48,0.4697,0.83,0.194,86
15844,2012-10-27,4,1,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,213
15845,2012-10-27,4,1,10,9,0,6,0,1,0.5,0.4848,0.77,0.2537,328
15846,2012-10-27,4,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,479
15847,2012-10-27,4,1,10,11,0,6,0,1,0.56,0.5303,0.64,0.2836,585
15848,2012-10-27,4,1,10,12,0,6,0,1,0.6,0.6212,0.53,0.2537,668
15849,2012-10-27,4,1,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,760
15850,2012-10-27,4,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,750
15851,2012-10-27,4,1,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,711
15852,2012-10-27,4,1,10,16,0,6,0,2,0.56,0.5303,0.64,0.2836,612
15853,2012-10-27,4,1,10,17,0,6,0,2,0.56,0.5303,0.64,0.2836,618
15854,2012-10-27,4,1,10,18,0,6,0,2,0.56,0.5303,0.64,0.2836,456
15855,2012-10-27,4,1,10,19,0,6,0,2,0.52,0.5,0.72,0.2239,300
15856,2012-10-27,4,1,10,20,0,6,0,2,0.52,0.5,0.72,0.2239,296
15857,2012-10-27,4,1,10,21,0,6,0,2,0.52,0.5,0.72,0.2239,209
15858,2012-10-27,4,1,10,22,0,6,0,2,0.52,0.5,0.72,0.2537,157
15859,2012-10-27,4,1,10,23,0,6,0,2,0.52,0.5,0.68,0.3881,167
15860,2012-10-28,4,1,10,0,0,0,0,3,0.52,0.5,0.68,0.2985,117
15861,2012-10-28,4,1,10,1,0,0,0,2,0.5,0.4848,0.72,0.2836,133
15862,2012-10-28,4,1,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985,116
15863,2012-10-28,4,1,10,3,0,0,0,2,0.5,0.4848,0.63,0.3284,79
15864,2012-10-28,4,1,10,4,0,0,0,2,0.5,0.4848,0.63,0.3582,20
15865,2012-10-28,4,1,10,5,0,0,0,2,0.5,0.4848,0.63,0.2985,28
15866,2012-10-28,4,1,10,6,0,0,0,2,0.5,0.4848,0.59,0.3284,39
15867,2012-10-28,4,1,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985,65
15868,2012-10-28,4,1,10,8,0,0,0,2,0.5,0.4848,0.59,0.5522,173
15869,2012-10-28,4,1,10,9,0,0,0,2,0.5,0.4848,0.55,0.4179,330
15870,2012-10-28,4,1,10,10,0,0,0,2,0.48,0.4697,0.51,0.4179,434
15871,2012-10-28,4,1,10,11,0,0,0,2,0.5,0.4848,0.51,0.3881,462
15872,2012-10-28,4,1,10,12,0,0,0,2,0.48,0.4697,0.59,0.4925,491
15873,2012-10-28,4,1,10,13,0,0,0,2,0.48,0.4697,0.59,0.4179,391
15874,2012-10-28,4,1,10,14,0,0,0,2,0.5,0.4848,0.59,0.4478,402
15875,2012-10-28,4,1,10,15,0,0,0,2,0.5,0.4848,0.63,0.4925,301
15876,2012-10-28,4,1,10,16,0,0,0,3,0.48,0.4697,0.67,0.4627,293
15877,2012-10-28,4,1,10,17,0,0,0,3,0.46,0.4545,0.77,0.5224,225
15878,2012-10-28,4,1,10,18,0,0,0,3,0.42,0.4242,0.94,0.4925,154
15879,2012-10-28,4,1,10,19,0,0,0,3,0.42,0.4242,0.94,0.3582,54
15880,2012-10-28,4,1,10,20,0,0,0,3,0.42,0.4242,0.94,0.4627,55
15881,2012-10-28,4,1,10,21,0,0,0,3,0.44,0.4394,0.88,0.4179,46
15882,2012-10-28,4,1,10,22,0,0,0,3,0.44,0.4394,0.88,0.3582,37
15883,2012-10-28,4,1,10,23,0,0,0,3,0.42,0.4242,0.94,0.3582,14
15884,2012-10-29,4,1,10,0,0,1,1,3,0.44,0.4394,0.88,0.3582,22
15885,2012-10-30,4,1,10,13,0,2,1,3,0.3,0.2727,0.81,0.3582,116
15886,2012-10-30,4,1,10,14,0,2,1,3,0.3,0.2727,0.81,0.3582,126
15887,2012-10-30,4,1,10,15,0,2,1,3,0.3,0.2879,0.87,0.2537,124
15888,2012-10-30,4,1,10,16,0,2,1,3,0.3,0.2879,0.87,0.2537,98
15889,2012-10-30,4,1,10,17,0,2,1,3,0.3,0.2879,0.87,0.2239,124
15890,2012-10-30,4,1,10,18,0,2,1,3,0.3,0.303,0.87,0.1343,143
15891,2012-10-30,4,1,10,19,0,2,1,2,0.5,0.4848,0.68,0.194,115
15892,2012-10-30,4,1,10,20,0,2,1,2,0.3,0.2879,0.81,0.194,81
15893,2012-10-30,4,1,10,21,0,2,1,2,0.3,0.3182,0.87,0.1045,64
15894,2012-10-30,4,1,10,22,0,2,1,1,0.3,0.303,0.81,0.1343,66
15895,2012-10-30,4,1,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,39
15896,2012-10-31,4,1,10,0,0,3,1,2,0.3,0.3182,0.81,0.1045,16
15897,2012-10-31,4,1,10,1,0,3,1,2,0.3,0.3182,0.81,0.0896,8
15898,2012-10-31,4,1,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,7
15899,2012-10-31,4,1,10,3,0,3,1,2,0.3,0.3182,0.81,0.1045,3
15900,2012-10-31,4,1,10,4,0,3,1,2,0.3,0.2879,0.87,0.194,5
15901,2012-10-31,4,1,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,24
15902,2012-10-31,4,1,10,6,0,3,1,1,0.3,0.303,0.81,0.1642,116
15903,2012-10-31,4,1,10,7,0,3,1,2,0.3,0.303,0.87,0.1343,337
15904,2012-10-31,4,1,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,621
15905,2012-10-31,4,1,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,297
15906,2012-10-31,4,1,10,10,0,3,1,1,0.36,0.3333,0.71,0.2836,168
15907,2012-10-31,4,1,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,189
15908,2012-10-31,4,1,10,12,0,3,1,1,0.4,0.4091,0.58,0.194,241
15909,2012-10-31,4,1,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,213
15910,2012-10-31,4,1,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239,224
15911,2012-10-31,4,1,10,15,0,3,1,1,0.42,0.4242,0.54,0.1642,230
15912,2012-10-31,4,1,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,424
15913,2012-10-31,4,1,10,17,0,3,1,2,0.4,0.4091,0.58,0.1642,723
15914,2012-10-31,4,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,584
15915,2012-10-31,4,1,10,19,0,3,1,2,0.4,0.4091,0.5,0.194,410
15916,2012-10-31,4,1,10,20,0,3,1,2,0.4,0.4091,0.5,0.194,268
15917,2012-10-31,4,1,10,21,0,3,1,2,0.4,0.4091,0.5,0.194,192
15918,2012-10-31,4,1,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,165
15919,2012-10-31,4,1,10,23,0,3,1,1,0.36,0.3636,0.57,0.0896,101
15920,2012-11-01,4,1,11,0,0,4,1,1,0.36,0.3636,0.57,0.0896,60
15921,2012-11-01,4,1,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,30
15922,2012-11-01,4,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,20
15923,2012-11-01,4,1,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,15
15924,2012-11-01,4,1,11,4,0,4,1,2,0.34,0.3485,0.66,0.1045,10
15925,2012-11-01,4,1,11,5,0,4,1,1,0.34,0.3333,0.66,0.1343,40
15926,2012-11-01,4,1,11,6,0,4,1,1,0.34,0.3333,0.61,0.1642,148
15927,2012-11-01,4,1,11,7,0,4,1,2,0.36,0.3485,0.57,0.1642,420
15928,2012-11-01,4,1,11,8,0,4,1,2,0.36,0.3788,0.56,0.1045,680
15929,2012-11-01,4,1,11,9,0,4,1,3,0.36,0.3636,0.57,0.1045,331
15930,2012-11-01,4,1,11,10,0,4,1,3,0.36,0.3485,0.62,0.194,146
15931,2012-11-01,4,1,11,11,0,4,1,3,0.36,0.3485,0.62,0.194,170
15932,2012-11-01,4,1,11,12,0,4,1,3,0.38,0.3939,0.62,0.1642,221
15933,2012-11-01,4,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,248
15934,2012-11-01,4,1,11,14,0,4,1,2,0.4,0.4091,0.5,0.2239,185
15935,2012-11-01,4,1,11,15,0,4,1,2,0.4,0.4091,0.54,0.1642,214
15936,2012-11-01,4,1,11,16,0,4,1,2,0.4,0.4091,0.54,0.1642,344
15937,2012-11-01,4,1,11,17,0,4,1,3,0.4,0.4091,0.5,0.2239,689
15938,2012-11-01,4,1,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,678
15939,2012-11-01,4,1,11,19,0,4,1,2,0.4,0.4091,0.5,0.1642,452
15940,2012-11-01,4,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,296
15941,2012-11-01,4,1,11,21,0,4,1,2,0.38,0.3939,0.54,0.1343,267
15942,2012-11-01,4,1,11,22,0,4,1,1,0.36,0.3485,0.57,0.1642,202
15943,2012-11-01,4,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,120
15944,2012-11-02,4,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642,50
15945,2012-11-02,4,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642,24
15946,2012-11-02,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,10
15947,2012-11-02,4,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642,3
15948,2012-11-02,4,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045,7
15949,2012-11-02,4,1,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642,26
15950,2012-11-02,4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,122
15951,2012-11-02,4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,357
15952,2012-11-02,4,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,687
15953,2012-11-02,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,382
15954,2012-11-02,4,1,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985,204
15955,2012-11-02,4,1,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179,221
15956,2012-11-02,4,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582,292
15957,2012-11-02,4,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,294
15958,2012-11-02,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,262
15959,2012-11-02,4,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179,306
15960,2012-11-02,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,421
15961,2012-11-02,4,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,638
15962,2012-11-02,4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,522
15963,2012-11-02,4,1,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985,374
15964,2012-11-02,4,1,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179,221
15965,2012-11-02,4,1,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582,156
15966,2012-11-02,4,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537,149
15967,2012-11-02,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,119
15968,2012-11-03,4,1,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,108
15969,2012-11-03,4,1,11,1,0,6,0,2,0.34,0.303,0.49,0.3284,89
15970,2012-11-03,4,1,11,2,0,6,0,2,0.34,0.3182,0.49,0.2537,46
15971,2012-11-03,4,1,11,3,0,6,0,2,0.34,0.3182,0.49,0.2537,28
15972,2012-11-03,4,1,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,16
15973,2012-11-03,4,1,11,5,0,6,0,2,0.32,0.303,0.49,0.2537,9
15974,2012-11-03,4,1,11,6,0,6,0,2,0.32,0.3182,0.49,0.194,21
15975,2012-11-03,4,1,11,7,0,6,0,2,0.32,0.303,0.49,0.2537,59
15976,2012-11-03,4,1,11,8,0,6,0,2,0.34,0.303,0.46,0.2985,142
15977,2012-11-03,4,1,11,9,0,6,0,2,0.34,0.303,0.49,0.2985,219
15978,2012-11-03,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.3881,328
15979,2012-11-03,4,1,11,11,0,6,0,2,0.36,0.3333,0.46,0.3881,340
15980,2012-11-03,4,1,11,12,0,6,0,2,0.36,0.3182,0.46,0.4627,394
15981,2012-11-03,4,1,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,449
15982,2012-11-03,4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,455
15983,2012-11-03,4,1,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,448
15984,2012-11-03,4,1,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,400
15985,2012-11-03,4,1,11,17,0,6,0,2,0.36,0.3333,0.46,0.2985,410
15986,2012-11-03,4,1,11,18,0,6,0,2,0.36,0.3333,0.46,0.2836,297
15987,2012-11-03,4,1,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,239
15988,2012-11-03,4,1,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,181
15989,2012-11-03,4,1,11,21,0,6,0,1,0.34,0.3485,0.53,0.1045,166
15990,2012-11-03,4,1,11,22,0,6,0,1,0.32,0.3333,0.57,0.1045,146
15991,2012-11-03,4,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,148
